seasonday,season,day,datetime,timestamp,name,tag,result,mode,brawler,points,used_tickets,with_club_mate,type,map_id,map_name,starplayer,equipes,Joueur1,Joueur2,Joueur3
Saison 1 J3,Saison 1,J3,2022-05-15 19:35:53,20220515T193553.000Z,Warlex,#9P8JPLG2G,defeat,knockout,SPIKE,5,2,True,,,,,"['Zeuss', 'Warlex']",Zeuss,Warlex,
Saison 1 J3,Saison 1,J3,2022-05-15 19:43:46,20220515T194346.000Z,Zeuss,#JQLGVVP8,defeat,knockout,MAX,5,2,True,,,,,"['Zeuss', 'Warlex']",Zeuss,Warlex,
Saison 1 J3,Saison 1,J3,2022-05-15 19:43:46,20220515T194346.000Z,Warlex,#9P8JPLG2G,defeat,knockout,LOU,5,2,True,,,,,"['Zeuss', 'Warlex']",Zeuss,Warlex,
Saison 1 J3,Saison 1,J3,2022-05-15 20:15:54,20220515T201554.000Z,Thomazinho,#PVJCL00P,defeat,knockout,MR. P,5,2,True,,,,,"['Thomazinho', 'bab2o']",Thomazinho,bab2o,
Saison 1 J3,Saison 1,J3,2022-05-15 20:15:54,20220515T201554.000Z,bab2o,#29RG28UJY,defeat,knockout,GALE,5,2,True,,,,,"['Thomazinho', 'bab2o']",Thomazinho,bab2o,
Saison 1 J3,Saison 1,J3,2022-05-15 20:22:21,20220515T202221.000Z,Thomazinho,#PVJCL00P,defeat,brawlBall,SHELLY,5,2,True,,,,,"['Thomazinho', 'bab2o']",Thomazinho,bab2o,
Saison 1 J3,Saison 1,J3,2022-05-15 20:22:21,20220515T202221.000Z,bab2o,#29RG28UJY,defeat,brawlBall,GALE,5,2,True,,,,,"['Thomazinho', 'bab2o']",Thomazinho,bab2o,
Saison 1 J3,Saison 1,J3,2022-05-16 10:04:17,20220516T100417.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,bounty,DYNAMIKE,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 1 J3,Saison 1,J3,2022-05-16 10:04:17,20220516T100417.000Z,Maitre Yoda,#280CU8P8Y,defeat,bounty,BELLE,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 1 J3,Saison 1,J3,2022-05-16 10:04:18,20220516T100418.000Z,Juliette,#YQPRCLC9J,defeat,gemGrab,ROSA,5,2,True,,,,,"['Juliette', 'ulyssigno', 'mthg_']",Juliette,ulyssigno,mthg_
Saison 1 J3,Saison 1,J3,2022-05-16 10:04:18,20220516T100418.000Z,ulyssigno,#P0UULUC2R,defeat,gemGrab,SPIKE,5,2,True,,,,,"['Juliette', 'ulyssigno', 'mthg_']",Juliette,ulyssigno,mthg_
Saison 1 J3,Saison 1,J3,2022-05-16 10:04:18,20220516T100418.000Z,mthg_,#L0VRP2G9,defeat,gemGrab,CROW,5,2,True,,,,,"['Juliette', 'ulyssigno', 'mthg_']",Juliette,ulyssigno,mthg_
Saison 1 J3,Saison 1,J3,2022-05-16 10:09:26,20220516T100926.000Z,mthg_,#L0VRP2G9,defeat,brawlBall,DARRYL,5,2,True,,,,,"['mthg_', 'ulyssigno', 'Juliette']",mthg_,ulyssigno,Juliette
Saison 1 J3,Saison 1,J3,2022-05-16 10:09:26,20220516T100926.000Z,ulyssigno,#P0UULUC2R,defeat,brawlBall,SPIKE,5,2,True,,,,,"['mthg_', 'ulyssigno', 'Juliette']",mthg_,ulyssigno,Juliette
Saison 1 J3,Saison 1,J3,2022-05-16 10:09:26,20220516T100926.000Z,Juliette,#YQPRCLC9J,defeat,brawlBall,BULL,5,2,True,,,,,"['mthg_', 'ulyssigno', 'Juliette']",mthg_,ulyssigno,Juliette
Saison 1 J3,Saison 1,J3,2022-05-16 10:50:12,20220516T105012.000Z,Paffiver,#99RLU8LQ,defeat,gemGrab,EMZ,5,2,True,,,,,"['Paffiver', 'BOOTES']",Paffiver,BOOTES,
Saison 1 J3,Saison 1,J3,2022-05-16 10:50:12,20220516T105012.000Z,BOOTES,#2998YYCUP,defeat,gemGrab,JESSIE,5,2,True,,,,,"['Paffiver', 'BOOTES']",Paffiver,BOOTES,
Saison 1 J3,Saison 1,J3,2022-05-16 10:58:13,20220516T105813.000Z,Paffiver,#99RLU8LQ,defeat,gemGrab,PAM,5,2,True,,,,,"['Paffiver', 'BOOTES', 'Thomazinho']",Paffiver,BOOTES,Thomazinho
Saison 1 J3,Saison 1,J3,2022-05-16 10:58:13,20220516T105813.000Z,BOOTES,#2998YYCUP,defeat,gemGrab,COLT,5,2,True,,,,,"['Paffiver', 'BOOTES', 'Thomazinho']",Paffiver,BOOTES,Thomazinho
Saison 1 J3,Saison 1,J3,2022-05-16 10:58:13,20220516T105813.000Z,Thomazinho,#PVJCL00P,defeat,gemGrab,ROSA,5,2,True,,,,,"['Paffiver', 'BOOTES', 'Thomazinho']",Paffiver,BOOTES,Thomazinho
Saison 1 J3,Saison 1,J3,2022-05-16 11:04:17,20220516T110417.000Z,Maitre Yoda,#280CU8P8Y,defeat,heist,SPIKE,5,2,True,,,,,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 1 J3,Saison 1,J3,2022-05-16 11:04:17,20220516T110417.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,heist,COLT,5,2,True,,,,,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 1 J3,Saison 1,J3,2022-05-16 11:21:41,20220516T112141.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,defeat,hotZone,LEON,5,2,True,,,,,"['⚡️ Sukuna ⚡️', '💠 GoJo 💠', 'Paffiver Fils']",⚡️ Sukuna ⚡️,💠 GoJo 💠,Paffiver Fils
Saison 1 J3,Saison 1,J3,2022-05-16 11:21:41,20220516T112141.000Z,💠 GoJo 💠,#LUUGUJVQ,defeat,hotZone,PIPER,5,2,True,,,,,"['⚡️ Sukuna ⚡️', '💠 GoJo 💠', 'Paffiver Fils']",⚡️ Sukuna ⚡️,💠 GoJo 💠,Paffiver Fils
Saison 1 J3,Saison 1,J3,2022-05-16 11:21:41,20220516T112141.000Z,Paffiver Fils,#L2J88PJU9,defeat,hotZone,GENE,5,2,True,,,,,"['⚡️ Sukuna ⚡️', '💠 GoJo 💠', 'Paffiver Fils']",⚡️ Sukuna ⚡️,💠 GoJo 💠,Paffiver Fils
Saison 1 J3,Saison 1,J3,2022-05-16 12:15:08,20220516T121508.000Z,LeK,#CCVV0RUQ,defeat,heist,PENNY,5,2,True,,,,,['LeK'],LeK,,
Saison 2 J1,Saison 2,J1,2022-05-18 15:06:38,20220518T150638.000Z,Hermione,#L29YPY8G,defeat,heist,NITA,5,2,True,,,,,"['Hermione', 'Zeuss', 'bab2o']",Hermione,Zeuss,bab2o
Saison 2 J1,Saison 2,J1,2022-05-18 15:06:38,20220518T150638.000Z,Zeuss,#JQLGVVP8,defeat,heist,BROCK,5,2,True,,,,,"['Hermione', 'Zeuss', 'bab2o']",Hermione,Zeuss,bab2o
Saison 2 J1,Saison 2,J1,2022-05-18 15:06:38,20220518T150638.000Z,bab2o,#29RG28UJY,defeat,heist,SQUEAK,5,2,True,,,,,"['Hermione', 'Zeuss', 'bab2o']",Hermione,Zeuss,bab2o
Saison 2 J1,Saison 2,J1,2022-05-18 15:12:51,20220518T151251.000Z,Zeuss,#JQLGVVP8,defeat,gemGrab,JESSIE,5,2,True,,,,,"['Zeuss', 'Hermione', 'bab2o']",Zeuss,Hermione,bab2o
Saison 2 J1,Saison 2,J1,2022-05-18 15:12:51,20220518T151251.000Z,Hermione,#L29YPY8G,defeat,gemGrab,BYRON,5,2,True,,,,,"['Zeuss', 'Hermione', 'bab2o']",Zeuss,Hermione,bab2o
Saison 2 J1,Saison 2,J1,2022-05-18 15:12:51,20220518T151251.000Z,bab2o,#29RG28UJY,defeat,gemGrab,EVE,5,2,True,,,,,"['Zeuss', 'Hermione', 'bab2o']",Zeuss,Hermione,bab2o
Saison 2 J1,Saison 2,J1,2022-05-18 17:41:30,20220518T174130.000Z,Paffiver,#99RLU8LQ,defeat,hotZone,ROSA,5,2,True,,,,,"['Paffiver', 'CaptainDirty', 'poseidon']",Paffiver,CaptainDirty,poseidon
Saison 2 J1,Saison 2,J1,2022-05-18 17:41:30,20220518T174130.000Z,CaptainDirty,#8L9QQYC2,defeat,hotZone,BELLE,5,2,True,,,,,"['Paffiver', 'CaptainDirty', 'poseidon']",Paffiver,CaptainDirty,poseidon
Saison 2 J1,Saison 2,J1,2022-05-18 17:41:30,20220518T174130.000Z,poseidon,#U20VP2L2,defeat,hotZone,JESSIE,5,2,True,,,,,"['Paffiver', 'CaptainDirty', 'poseidon']",Paffiver,CaptainDirty,poseidon
Saison 2 J1,Saison 2,J1,2022-05-18 17:47:19,20220518T174719.000Z,CaptainDirty,#8L9QQYC2,defeat,heist,BARLEY,5,2,True,,,,,"['CaptainDirty', 'poseidon', 'Paffiver']",CaptainDirty,poseidon,Paffiver
Saison 2 J1,Saison 2,J1,2022-05-18 17:47:19,20220518T174719.000Z,poseidon,#U20VP2L2,defeat,heist,RICO,5,2,True,,,,,"['CaptainDirty', 'poseidon', 'Paffiver']",CaptainDirty,poseidon,Paffiver
Saison 2 J1,Saison 2,J1,2022-05-18 17:47:19,20220518T174719.000Z,Paffiver,#99RLU8LQ,defeat,heist,LEON,5,2,True,,,,,"['CaptainDirty', 'poseidon', 'Paffiver']",CaptainDirty,poseidon,Paffiver
Saison 2 J1,Saison 2,J1,2022-05-18 20:10:28,20220518T201028.000Z,Juliette,#YQPRCLC9J,defeat,brawlBall,BO,5,2,True,,,,,"['Juliette', 'Warlex']",Juliette,Warlex,
Saison 2 J1,Saison 2,J1,2022-05-18 20:10:28,20220518T201028.000Z,Warlex,#9P8JPLG2G,defeat,brawlBall,BULL,5,2,True,,,,,"['Juliette', 'Warlex']",Juliette,Warlex,
Saison 2 J1,Saison 2,J1,2022-05-18 20:14:46,20220518T201446.000Z,Juliette,#YQPRCLC9J,defeat,knockout,JESSIE,5,2,True,,,,,"['Juliette', 'Warlex']",Juliette,Warlex,
Saison 2 J1,Saison 2,J1,2022-05-18 20:14:46,20220518T201446.000Z,Warlex,#9P8JPLG2G,defeat,knockout,SPIKE,5,2,True,,,,,"['Juliette', 'Warlex']",Juliette,Warlex,
Saison 2 J1,Saison 2,J1,2022-05-18 21:16:01,20220518T211601.000Z,Thomazinho,#PVJCL00P,defeat,knockout,BO,5,2,True,,,,,"['Thomazinho', 'tonio', 'mthg_']",Thomazinho,tonio,mthg_
Saison 2 J1,Saison 2,J1,2022-05-18 21:16:01,20220518T211601.000Z,tonio,#9GY2PU0Q,defeat,knockout,LEON,5,2,True,,,,,"['Thomazinho', 'tonio', 'mthg_']",Thomazinho,tonio,mthg_
Saison 2 J1,Saison 2,J1,2022-05-18 21:16:01,20220518T211601.000Z,mthg_,#L0VRP2G9,defeat,knockout,BYRON,5,2,True,,,,,"['Thomazinho', 'tonio', 'mthg_']",Thomazinho,tonio,mthg_
Saison 2 J1,Saison 2,J1,2022-05-19 09:27:08,20220519T092708.000Z,💠 GoJo 💠,#LUUGUJVQ,defeat,brawlBall,JANET,5,2,True,,,,,"['💠 GoJo 💠', 'Louis']",💠 GoJo 💠,Louis,
Saison 2 J1,Saison 2,J1,2022-05-19 09:27:08,20220519T092708.000Z,Louis,#RVJQPP8G,defeat,brawlBall,RICO,5,2,True,,,,,"['💠 GoJo 💠', 'Louis']",💠 GoJo 💠,Louis,
Saison 2 J1,Saison 2,J1,2022-05-19 09:37:30,20220519T093730.000Z,💠 GoJo 💠,#LUUGUJVQ,defeat,bounty,MAX,5,2,True,,,,,"['💠 GoJo 💠', 'Louis']",💠 GoJo 💠,Louis,
Saison 2 J1,Saison 2,J1,2022-05-19 09:37:30,20220519T093730.000Z,Louis,#RVJQPP8G,defeat,bounty,GROM,5,2,True,,,,,"['💠 GoJo 💠', 'Louis']",💠 GoJo 💠,Louis,
Saison 2 J1,Saison 2,J1,2022-05-19 10:23:55,20220519T102355.000Z,Croqueur,#8G8YVU0VU,defeat,bounty,JESSIE,5,2,True,,,,,"['Croqueur', 'Paffiver Fils']",Croqueur,Paffiver Fils,
Saison 2 J1,Saison 2,J1,2022-05-19 10:23:55,20220519T102355.000Z,Paffiver Fils,#L2J88PJU9,defeat,bounty,RICO,5,2,True,,,,,"['Croqueur', 'Paffiver Fils']",Croqueur,Paffiver Fils,
Saison 2 J1,Saison 2,J1,2022-05-19 10:32:05,20220519T103205.000Z,Clot,#YY8VGJ9UR,defeat,heist,PENNY,5,2,True,,,,,"['Clot', 'Croqueur', 'Paffiver Fils']",Clot,Croqueur,Paffiver Fils
Saison 2 J1,Saison 2,J1,2022-05-19 10:32:05,20220519T103205.000Z,Croqueur,#8G8YVU0VU,defeat,heist,JESSIE,5,2,True,,,,,"['Clot', 'Croqueur', 'Paffiver Fils']",Clot,Croqueur,Paffiver Fils
Saison 2 J1,Saison 2,J1,2022-05-19 10:32:05,20220519T103205.000Z,Paffiver Fils,#L2J88PJU9,defeat,heist,PAM,5,2,True,,,,,"['Clot', 'Croqueur', 'Paffiver Fils']",Clot,Croqueur,Paffiver Fils
Saison 2 J1,Saison 2,J1,2022-05-19 10:58:03,20220519T105803.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,brawlBall,JESSIE,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 2 J1,Saison 2,J1,2022-05-19 10:58:03,20220519T105803.000Z,Maitre Yoda,#280CU8P8Y,defeat,brawlBall,EVE,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 2 J1,Saison 2,J1,2022-05-19 11:04:08,20220519T110408.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,heist,JESSIE,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 2 J1,Saison 2,J1,2022-05-19 11:04:08,20220519T110408.000Z,Maitre Yoda,#280CU8P8Y,defeat,heist,EVE,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 2 J1,Saison 2,J1,2022-05-19 11:40:43,20220519T114043.000Z,BOOTES,#2998YYCUP,defeat,gemGrab,SPIKE,5,2,True,,,,,"['BOOTES', 'Cryox']",BOOTES,Cryox,
Saison 2 J1,Saison 2,J1,2022-05-19 11:40:43,20220519T114043.000Z,Cryox,#VYCUP02,defeat,gemGrab,PAM,5,2,True,,,,,"['BOOTES', 'Cryox']",BOOTES,Cryox,
Saison 2 J1,Saison 2,J1,2022-05-19 11:48:09,20220519T114809.000Z,Cryox,#VYCUP02,defeat,knockout,BEA,5,2,True,,,,,"['Cryox', 'BOOTES']",Cryox,BOOTES,
Saison 2 J1,Saison 2,J1,2022-05-19 11:48:09,20220519T114809.000Z,BOOTES,#2998YYCUP,defeat,knockout,COLT,5,2,True,,,,,"['Cryox', 'BOOTES']",Cryox,BOOTES,
Saison 2 J1,Saison 2,J1,2022-05-19 11:57:28,20220519T115728.000Z,kozuka98,#YY82CQ9R,defeat,bounty,DYNAMIKE,5,2,True,,,,,"['kozuka98', 'LeK']",kozuka98,LeK,
Saison 2 J1,Saison 2,J1,2022-05-19 11:57:28,20220519T115728.000Z,LeK,#CCVV0RUQ,defeat,bounty,LEON,5,2,True,,,,,"['kozuka98', 'LeK']",kozuka98,LeK,
Saison 2 J1,Saison 2,J1,2022-05-19 12:07:04,20220519T120704.000Z,LeK,#CCVV0RUQ,defeat,heist,PENNY,5,2,True,,,,,"['LeK', 'kozuka98']",LeK,kozuka98,
Saison 2 J1,Saison 2,J1,2022-05-19 12:07:04,20220519T120704.000Z,kozuka98,#YY82CQ9R,defeat,heist,JESSIE,5,2,True,,,,,"['LeK', 'kozuka98']",LeK,kozuka98,
Saison 2 J2,Saison 2,J2,2022-05-20 14:12:38,20220520T141238.000Z,CaptainDirty,#8L9QQYC2,defeat,gemGrab,PAM,5,2,True,,,,,"['CaptainDirty', 'tonio', 'bab2o']",CaptainDirty,tonio,bab2o
Saison 2 J2,Saison 2,J2,2022-05-20 14:12:38,20220520T141238.000Z,tonio,#9GY2PU0Q,defeat,gemGrab,GALE,5,2,True,,,,,"['CaptainDirty', 'tonio', 'bab2o']",CaptainDirty,tonio,bab2o
Saison 2 J2,Saison 2,J2,2022-05-20 14:12:38,20220520T141238.000Z,bab2o,#29RG28UJY,defeat,gemGrab,ROSA,5,2,True,,,,,"['CaptainDirty', 'tonio', 'bab2o']",CaptainDirty,tonio,bab2o
Saison 2 J2,Saison 2,J2,2022-05-20 15:17:18,20220520T151718.000Z,Croqueur,#8G8YVU0VU,defeat,knockout,SQUEAK,5,2,True,,,,,"['Croqueur', 'poseidon', 'Paffiver']",Croqueur,poseidon,Paffiver
Saison 2 J2,Saison 2,J2,2022-05-20 15:17:18,20220520T151718.000Z,poseidon,#U20VP2L2,defeat,knockout,BARLEY,5,2,True,,,,,"['Croqueur', 'poseidon', 'Paffiver']",Croqueur,poseidon,Paffiver
Saison 2 J2,Saison 2,J2,2022-05-20 15:17:18,20220520T151718.000Z,Paffiver,#99RLU8LQ,defeat,knockout,MR. P,5,2,True,,,,,"['Croqueur', 'poseidon', 'Paffiver']",Croqueur,poseidon,Paffiver
Saison 2 J2,Saison 2,J2,2022-05-20 20:47:25,20220520T204725.000Z,Zeuss,#JQLGVVP8,defeat,gemGrab,JESSIE,5,2,True,,,,,"['Zeuss', 'Warlex']",Zeuss,Warlex,
Saison 2 J2,Saison 2,J2,2022-05-20 20:47:25,20220520T204725.000Z,Warlex,#9P8JPLG2G,defeat,gemGrab,POCO,5,2,True,,,,,"['Zeuss', 'Warlex']",Zeuss,Warlex,
Saison 2 J2,Saison 2,J2,2022-05-20 20:53:21,20220520T205321.000Z,Warlex,#9P8JPLG2G,defeat,gemGrab,POCO,5,2,True,,,,,"['Warlex', 'Zeuss']",Warlex,Zeuss,
Saison 2 J2,Saison 2,J2,2022-05-20 20:53:21,20220520T205321.000Z,Zeuss,#JQLGVVP8,defeat,gemGrab,EMZ,5,2,True,,,,,"['Warlex', 'Zeuss']",Warlex,Zeuss,
Saison 2 J2,Saison 2,J2,2022-05-21 08:59:03,20220521T085903.000Z,Maitre Yoda,#280CU8P8Y,defeat,gemGrab,EVE,5,2,True,,,,,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 2 J2,Saison 2,J2,2022-05-21 08:59:03,20220521T085903.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,gemGrab,JESSIE,5,2,True,,,,,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 2 J2,Saison 2,J2,2022-05-21 09:04:15,20220521T090415.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,gemGrab,BO,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 2 J2,Saison 2,J2,2022-05-21 09:04:15,20220521T090415.000Z,Maitre Yoda,#280CU8P8Y,defeat,gemGrab,COLETTE,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 2 J2,Saison 2,J2,2022-05-21 09:42:47,20220521T094247.000Z,♣️megumi♣️,#2PC8U08Q,defeat,hotZone,BELLE,5,2,True,,,,,"['♣️megumi♣️', '⚡️ Sukuna ⚡️']",♣️megumi♣️,⚡️ Sukuna ⚡️,
Saison 2 J2,Saison 2,J2,2022-05-21 09:42:47,20220521T094247.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,defeat,hotZone,PAM,5,2,True,,,,,"['♣️megumi♣️', '⚡️ Sukuna ⚡️']",♣️megumi♣️,⚡️ Sukuna ⚡️,
Saison 2 J2,Saison 2,J2,2022-05-21 09:49:45,20220521T094945.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,defeat,gemGrab,AMBER,5,2,True,,,,,"['⚡️ Sukuna ⚡️', '♣️megumi♣️']",⚡️ Sukuna ⚡️,♣️megumi♣️,
Saison 2 J2,Saison 2,J2,2022-05-21 09:49:45,20220521T094945.000Z,♣️megumi♣️,#2PC8U08Q,defeat,gemGrab,MR. P,5,2,True,,,,,"['⚡️ Sukuna ⚡️', '♣️megumi♣️']",⚡️ Sukuna ⚡️,♣️megumi♣️,
Saison 2 J2,Saison 2,J2,2022-05-21 10:06:13,20220521T100613.000Z,bazook.F,#R2UPR9VC,defeat,heist,PIPER,5,2,True,,,,,"['bazook.F', 'Kralito', 'Paffiver Fils']",bazook.F,Kralito,Paffiver Fils
Saison 2 J2,Saison 2,J2,2022-05-21 10:06:13,20220521T100613.000Z,Kralito,#YR9UGCV8,defeat,heist,SPIKE,5,2,True,,,,,"['bazook.F', 'Kralito', 'Paffiver Fils']",bazook.F,Kralito,Paffiver Fils
Saison 2 J2,Saison 2,J2,2022-05-21 10:06:13,20220521T100613.000Z,Paffiver Fils,#L2J88PJU9,defeat,heist,RICO,5,2,True,,,,,"['bazook.F', 'Kralito', 'Paffiver Fils']",bazook.F,Kralito,Paffiver Fils
Saison 2 J2,Saison 2,J2,2022-05-21 10:32:27,20220521T103227.000Z,LeK,#CCVV0RUQ,defeat,knockout,LEON,5,2,True,,,,,"['LeK', 'BOOTES']",LeK,BOOTES,
Saison 2 J2,Saison 2,J2,2022-05-21 10:32:27,20220521T103227.000Z,BOOTES,#2998YYCUP,defeat,knockout,EMZ,5,2,True,,,,,"['LeK', 'BOOTES']",LeK,BOOTES,
Saison 2 J2,Saison 2,J2,2022-05-21 10:37:04,20220521T103704.000Z,BOOTES,#2998YYCUP,defeat,knockout,BROCK,5,2,True,,,,,"['BOOTES', 'Clot', 'LeK']",BOOTES,Clot,LeK
Saison 2 J2,Saison 2,J2,2022-05-21 10:37:04,20220521T103704.000Z,Clot,#YY8VGJ9UR,defeat,knockout,RICO,5,2,True,,,,,"['BOOTES', 'Clot', 'LeK']",BOOTES,Clot,LeK
Saison 2 J2,Saison 2,J2,2022-05-21 10:37:04,20220521T103704.000Z,LeK,#CCVV0RUQ,defeat,knockout,BARLEY,5,2,True,,,,,"['BOOTES', 'Clot', 'LeK']",BOOTES,Clot,LeK
Saison 2 J2,Saison 2,J2,2022-05-21 11:22:21,20220521T112221.000Z,Hermione,#L29YPY8G,defeat,brawlBall,SPIKE,5,2,True,,,,,"['Hermione', 'Clot']",Hermione,Clot,
Saison 2 J2,Saison 2,J2,2022-05-21 11:22:21,20220521T112221.000Z,Clot,#YY8VGJ9UR,defeat,brawlBall,BROCK,5,2,True,,,,,"['Hermione', 'Clot']",Hermione,Clot,
Saison 2 J2,Saison 2,J2,2022-05-21 11:58:25,20220521T115825.000Z,mthg_,#L0VRP2G9,defeat,hotZone,EMZ,5,2,True,,,,,"['mthg_', 'ulyssigno', 'Thomazinho']",mthg_,ulyssigno,Thomazinho
Saison 2 J2,Saison 2,J2,2022-05-21 11:58:25,20220521T115825.000Z,ulyssigno,#P0UULUC2R,defeat,hotZone,JESSIE,5,2,True,,,,,"['mthg_', 'ulyssigno', 'Thomazinho']",mthg_,ulyssigno,Thomazinho
Saison 2 J2,Saison 2,J2,2022-05-21 11:58:25,20220521T115825.000Z,Thomazinho,#PVJCL00P,defeat,hotZone,TARA,5,2,True,,,,,"['mthg_', 'ulyssigno', 'Thomazinho']",mthg_,ulyssigno,Thomazinho
Saison 2 J2,Saison 2,J2,2022-05-21 12:03:55,20220521T120355.000Z,Thomazinho,#PVJCL00P,defeat,brawlBall,BO,5,2,True,,,,,"['Thomazinho', 'ulyssigno', 'mthg_']",Thomazinho,ulyssigno,mthg_
Saison 2 J2,Saison 2,J2,2022-05-21 12:03:55,20220521T120355.000Z,ulyssigno,#P0UULUC2R,defeat,brawlBall,LEON,5,2,True,,,,,"['Thomazinho', 'ulyssigno', 'mthg_']",Thomazinho,ulyssigno,mthg_
Saison 2 J2,Saison 2,J2,2022-05-21 12:03:55,20220521T120355.000Z,mthg_,#L0VRP2G9,defeat,brawlBall,SPIKE,5,2,True,,,,,"['Thomazinho', 'ulyssigno', 'mthg_']",Thomazinho,ulyssigno,mthg_
Saison 2 J2,Saison 2,J2,2022-05-21 13:45:33,20220521T134533.000Z,💠 GoJo 💠,#LUUGUJVQ,defeat,bounty,MAX,5,2,True,,,,,"['💠 GoJo 💠', '🌑🈲Kãgâmíī㊙️🎴']",💠 GoJo 💠,🌑🈲Kãgâmíī㊙️🎴,
Saison 2 J2,Saison 2,J2,2022-05-21 13:45:33,20220521T134533.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,defeat,bounty,JESSIE,5,2,True,,,,,"['💠 GoJo 💠', '🌑🈲Kãgâmíī㊙️🎴']",💠 GoJo 💠,🌑🈲Kãgâmíī㊙️🎴,
Saison 2 J2,Saison 2,J2,2022-05-21 13:45:57,20220521T134557.000Z,kozuka98,#YY82CQ9R,defeat,bounty,DYNAMIKE,5,2,True,,,,,"['kozuka98', 'Cryox']",kozuka98,Cryox,
Saison 2 J2,Saison 2,J2,2022-05-21 13:45:57,20220521T134557.000Z,Cryox,#VYCUP02,defeat,bounty,BELLE,5,2,True,,,,,"['kozuka98', 'Cryox']",kozuka98,Cryox,
Saison 2 J2,Saison 2,J2,2022-05-21 13:51:07,20220521T135107.000Z,kozuka98,#YY82CQ9R,defeat,knockout,LEON,5,2,True,,,,,"['kozuka98', 'Cryox']",kozuka98,Cryox,
Saison 2 J2,Saison 2,J2,2022-05-21 13:51:07,20220521T135107.000Z,Cryox,#VYCUP02,defeat,knockout,CROW,5,2,True,,,,,"['kozuka98', 'Cryox']",kozuka98,Cryox,
Saison 2 J3,Saison 2,J3,2022-05-22 15:59:16,20220522T155916.000Z,RaZoR,#Y09GU88RJ,defeat,heist,EMZ,5,2,True,,,,,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 2 J3,Saison 2,J3,2022-05-22 15:59:16,20220522T155916.000Z,Raptoris,#22JJ92GP2,defeat,heist,EVE,5,2,True,,,,,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 2 J3,Saison 2,J3,2022-05-22 16:14:25,20220522T161425.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,knockout,MAX,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 2 J3,Saison 2,J3,2022-05-22 16:14:25,20220522T161425.000Z,Maitre Yoda,#280CU8P8Y,defeat,knockout,CARL,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 2 J3,Saison 2,J3,2022-05-22 16:20:36,20220522T162036.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,knockout,MAX,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 2 J3,Saison 2,J3,2022-05-22 16:20:36,20220522T162036.000Z,Maitre Yoda,#280CU8P8Y,defeat,knockout,CARL,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
Saison 2 J3,Saison 2,J3,2022-05-22 16:26:36,20220522T162636.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,gemGrab,POCO,5,2,True,,,,,"['HugoNeet🚭', 'Maitre Yoda']",HugoNeet🚭,Maitre Yoda,
